model,topk,n_samples,accuracy,f1_macro,avg_confidence,股票代码,股票名称,随机基线F1
RandomForest,Top-10%（margin）,6063,0.19033481774698993,0.14220529716327418,0.019454162317454175,HK.01211,比亚迪,0.3333362059386005
RandomForest,Top-20%（margin）,12126,0.17301665841992414,0.13121067873162787,0.016103172689806766,HK.01211,比亚迪,0.3333362059386005
RandomForest,Top-30%（margin）,18190,0.16201209455744914,0.12281841860448166,0.014213183147588621,HK.01211,比亚迪,0.3333362059386005
LogisticRegression,100%（全量）,60634,0.19985486690635618,0.20048774171982275,0.3665692961821936,HK.01211,比亚迪,0.3333362059386005
LogisticRegression,Top-10%,6063,0.22513607125185553,0.2270063484676471,0.42182908083708764,HK.01211,比亚迪,0.3333362059386005
LogisticRegression,Top-20%,12126,0.20179778987300018,0.20503062271375624,0.40324458758785525,HK.01211,比亚迪,0.3333362059386005
LogisticRegression,Top-30%,18190,0.19065420560747665,0.19444252593945022,0.3938717498049489,HK.01211,比亚迪,0.3333362059386005
LogisticRegression,Top-10%（margin）,6063,0.20996206498433118,0.21269206109320013,0.1114553453759323,HK.01211,比亚迪,0.3333362059386005
LogisticRegression,Top-20%（margin）,12126,0.1909120897245588,0.19401267330805452,0.0859285724343985,HK.01211,比亚迪,0.3333362059386005
LogisticRegression,Top-30%（margin）,18190,0.18614623419461243,0.18969944087051696,0.07274413196643058,HK.01211,比亚迪,0.3333362059386005
CNN-LSTM,100%（全量）,60634,0.7429824850743807,0.41100621948561505,0.48005396127700806,HK.00388,香港交易所,0.3333200753797311
CNN-LSTM,Top-10%,6063,0.9247897080653142,0.3646641746292354,0.6642279028892517,HK.00388,香港交易所,0.3333200753797311
CNN-LSTM,Top-20%,12126,0.9122546594095332,0.37510713783402955,0.6179642677307129,HK.00388,香港交易所,0.3333200753797311
CNN-LSTM,Top-30%,18190,0.8974161627267729,0.37973260319057983,0.5894975662231445,HK.00388,香港交易所,0.3333200753797311
CNN-LSTM,Top-10%（margin）,6063,0.9264390565726538,0.3411965591072231,0.4878029525279999,HK.00388,香港交易所,0.3333200753797311
CNN-LSTM,Top-20%（margin）,12126,0.9162130958271483,0.3585586444892203,0.41673117876052856,HK.00388,香港交易所,0.3333200753797311
CNN-LSTM,Top-30%（margin）,18190,0.9048927982407916,0.36671736289819495,0.3728007674217224,HK.00388,香港交易所,0.3333200753797311
LSTM,100%（全量）,60634,0.7437906125276248,0.3982426004864837,0.47960203886032104,HK.00388,香港交易所,0.3333200753797311
LSTM,Top-10%,6063,0.9000494804552202,0.4173992283686681,0.6543846726417542,HK.00388,香港交易所,0.3333200753797311
LSTM,Top-20%,12126,0.8969981857166419,0.41637959221987364,0.6099104881286621,HK.00388,香港交易所,0.3333200753797311
LSTM,Top-30%,18190,0.8921385376580538,0.4040299576480308,0.5834512710571289,HK.00388,香港交易所,0.3333200753797311
LSTM,Top-10%（margin）,6063,0.9102754412007257,0.4057914556537852,0.4722379446029663,HK.00388,香港交易所,0.3333200753797311
LSTM,Top-20%（margin）,12126,0.9063170047831107,0.4008089417936815,0.4044328033924103,HK.00388,香港交易所,0.3333200753797311
LSTM,Top-30%（margin）,18190,0.9018691588785047,0.39401173096721404,0.3638611137866974,HK.00388,香港交易所,0.3333200753797311
GRU,100%（全量）,60634,0.7399313916284593,0.4034716515592185,0.4609982371330261,HK.00388,香港交易所,0.3333200753797311
GRU,Top-10%,6063,0.9444169553026555,0.3281041351370336,0.6247048377990723,HK.00388,香港交易所,0.3333200753797311
GRU,Top-20%,12126,0.9353455385122876,0.3272234889423641,0.5883526802062988,HK.00388,香港交易所,0.3333200753797311
GRU,Top-30%,18190,0.9265530511269928,0.3272389607691354,0.5646368265151978,HK.00388,香港交易所,0.3333200753797311
GRU,Top-10%（margin）,6063,0.9445818901533894,0.3238337574215437,0.42930322885513306,HK.00388,香港交易所,0.3333200753797311
GRU,Top-20%（margin）,12126,0.9360877453405905,0.32232965597535174,0.3761098086833954,HK.00388,香港交易所,0.3333200753797311
GRU,Top-30%（margin）,18190,0.9269378779549203,0.3226410368806366,0.34106647968292236,HK.00388,香港交易所,0.3333200753797311
Transformer,100%（全量）,60634,0.7074083847346373,0.40058664544889666,0.4795815646648407,HK.00388,香港交易所,0.3333200753797311
Transformer,Top-10%,6063,0.9274286656770576,0.34661740637542904,0.6767082214355469,HK.00388,香港交易所,0.3333200753797311
Transformer,Top-20%,12126,0.9275936005277915,0.35089595444465,0.6314113736152649,HK.00388,香港交易所,0.3333200753797311
Transformer,Top-30%,18190,0.9207256734469489,0.3472481967512508,0.6011500954627991,HK.00388,香港交易所,0.3333200753797311
Transformer,Top-10%（margin）,6063,0.9322117763483424,0.33514960093283097,0.5092315077781677,HK.00388,香港交易所,0.3333200753797311
Transformer,Top-20%（margin）,12126,0.929572818736599,0.339472658030684,0.4405730664730072,HK.00388,香港交易所,0.3333200753797311
Transformer,Top-30%（margin）,18190,0.9221550302363937,0.3374016741199404,0.39432162046432495,HK.00388,香港交易所,0.3333200753797311
XGBoost,100%（全量）,60634,0.16970676518125144,0.15929541828807295,0.3710974156856537,HK.00388,香港交易所,0.3333200753797311
XGBoost,Top-10%,6063,0.14019462312386607,0.1453832587429746,0.4215851426124573,HK.00388,香港交易所,0.3333200753797311
XGBoost,Top-20%,12126,0.13706086095992084,0.14184802908932248,0.4079083800315857,HK.00388,香港交易所,0.3333200753797311
XGBoost,Top-30%,18190,0.13688840021990104,0.14097922334037227,0.3996298015117645,HK.00388,香港交易所,0.3333200753797311
XGBoost,Top-10%（margin）,6063,0.1396998185716642,0.14413869554025674,0.11336415261030197,HK.00388,香港交易所,0.3333200753797311
XGBoost,Top-20%（margin）,12126,0.140524492825334,0.14414760982476285,0.09261007606983185,HK.00388,香港交易所,0.3333200753797311
XGBoost,Top-30%（margin）,18190,0.14051676745464542,0.1427894321674046,0.08007694035768509,HK.00388,香港交易所,0.3333200753797311
RandomForest,100%（全量）,60634,0.0782894085826434,0.06418926443493293,0.35054682434661777,HK.00388,香港交易所,0.3333200753797311
RandomForest,Top-10%,6063,0.09186871185881577,0.06669889483710449,0.35615633593336643,HK.00388,香港交易所,0.3333200753797311
RandomForest,Top-20%,12126,0.08436417615042058,0.059501520184080565,0.3546892044066211,HK.00388,香港交易所,0.3333200753797311
RandomForest,Top-30%,18190,0.08031885651456844,0.058281031548740786,0.3538543396055911,HK.00388,香港交易所,0.3333200753797311
RandomForest,Top-10%（margin）,6063,0.09335312551542141,0.06025025272486748,0.022514023126928077,HK.00388,香港交易所,0.3333200753797311
RandomForest,Top-20%（margin）,12126,0.08271482764308098,0.055140029728107144,0.02000324756254356,HK.00388,香港交易所,0.3333200753797311
RandomForest,Top-30%（margin）,18190,0.07894447498625619,0.052093223580929215,0.01859035284792344,HK.00388,香港交易所,0.3333200753797311
LogisticRegression,100%（全量）,60634,0.14373123989840683,0.1406645258208946,0.36278916921625654,HK.00388,香港交易所,0.3333200753797311
LogisticRegression,Top-10%,6063,0.12271152894606631,0.1314279185660615,0.3997925850490888,HK.00388,香港交易所,0.3333200753797311
LogisticRegression,Top-20%,12126,0.11314530760349661,0.12122930174041381,0.38966139946072786,HK.00388,香港交易所,0.3333200753797311
LogisticRegression,Top-30%,18190,0.10962067069818582,0.11766539571855648,0.3836884261333711,HK.00388,香港交易所,0.3333200753797311
LogisticRegression,Top-10%（margin）,6063,0.12205178954313047,0.12956773875774313,0.08320131619305918,HK.00388,香港交易所,0.3333200753797311
LogisticRegression,Top-20%（margin）,12126,0.11388751443179944,0.12165558658107918,0.06824887364275964,HK.00388,香港交易所,0.3333200753797311
LogisticRegression,Top-30%（margin）,18190,0.11616272677295217,0.12220892739883682,0.05929130523980335,HK.00388,香港交易所,0.3333200753797311
